week,banner,sku,promo_planned,promo_executed,Gap,,,,,
2025-W32,FreshCo,211,0,0,0,,,,,
2025-W33,FreshCo,211,0,0,0,,,,,
2025-W34,FreshCo,211,0,0,0,,,,,
2025-W35,FreshCo,211,0,0,0,,,,,
2025-W36,FreshCo,211,1,1,0,,,,,
2025-W37,FreshCo,211,0,0,0,,,,,
2025-W38,FreshCo,211,0,0,0,,,,,
2025-W39,FreshCo,211,0,0,0,,,,,
2025-W40,FreshCo,211,0,0,0,,,,,
2025-W41,FreshCo,211,0,0,0,,,,,
2025-W42,FreshCo,211,1,1,0,,,,,
2025-W43,FreshCo,211,0,0,0,,,,,
2025-W44,FreshCo,211,0,0,0,,,,,
2025-W45,FreshCo,211,0,0,0,,,,,
2025-W46,FreshCo,211,0,0,0,,,,,
2025-W47,FreshCo,211,0,0,0,,,,,
2025-W48,FreshCo,211,1,1,0,,,,,
2025-W49,FreshCo,211,0,0,0,,,,,
2025-W50,FreshCo,211,0,0,0,,,,,
2025-W51,FreshCo,211,0,0,0,,,,,
2025-W52,FreshCo,211,0,0,0,,,,,
2026-W01,FreshCo,211,0,0,0,,,,,
2026-W02,FreshCo,211,0,0,0,,,,,
2026-W03,FreshCo,211,0,0,0,,,,,
2026-W04,FreshCo,211,0,0,0,,,,,
2026-W05,FreshCo,211,0,0,0,,,,,
2026-W06,FreshCo,211,1,0,1,,,,,
2026-W07,FreshCo,211,0,0,0,,,,,
2026-W08,FreshCo,211,0,0,0,,,,,
2026-W09,FreshCo,211,0,0,0,,,,,
2026-W10,FreshCo,211,0,0,0,,,,,
2026-W11,FreshCo,211,0,0,0,,,,,
2026-W12,FreshCo,211,1,1,0,,,,,
2026-W13,FreshCo,211,0,0,0,,,,,
2026-W14,FreshCo,211,0,0,0,,,,,
2026-W15,FreshCo,211,0,0,0,,,,,
2026-W16,FreshCo,211,0,0,0,,,,,
2026-W17,FreshCo,211,0,0,0,,,,,
2026-W18,FreshCo,211,1,1,0,,,,,
2026-W19,FreshCo,211,0,0,0,,,,,
2026-W20,FreshCo,211,0,0,0,,,,,
2026-W21,FreshCo,211,0,0,0,,,,,
2026-W22,FreshCo,211,0,0,0,,,,,
2026-W23,FreshCo,211,0,0,0,,,,,
2021-W52,FreshCo,306,0,0,0,,,,,
2022-W01,FreshCo,306,0,0,0,,,,,
2022-W02,FreshCo,306,0,0,0,,,,,
2022-W03,FreshCo,306,0,0,0,,,,,
2022-W04,FreshCo,306,0,0,0,,,,,
2022-W05,FreshCo,306,0,0,0,,,,,
2022-W06,FreshCo,306,0,0,0,,,,,
2022-W07,FreshCo,306,0,0,0,,,,,
2022-W08,FreshCo,306,0,0,0,,,,,
2022-W09,FreshCo,306,1,1,0,,,,,
2022-W10,FreshCo,306,0,0,0,,,,,
2022-W11,FreshCo,306,0,0,0,,,,,
2022-W12,FreshCo,306,0,0,0,,,,,
2022-W13,FreshCo,306,0,0,0,,,,,
2022-W14,FreshCo,306,0,0,0,,,,,
2022-W15,FreshCo,306,0,0,0,,,,,
2022-W16,FreshCo,306,0,0,0,,,,,
2022-W17,FreshCo,306,0,0,0,,,,,
2022-W18,FreshCo,306,1,1,0,,,,,
2022-W19,FreshCo,306,0,0,0,,,,,
2022-W20,FreshCo,306,0,0,0,,,,,
2022-W21,FreshCo,306,0,0,0,,,,,
2022-W22,FreshCo,306,0,0,0,,,,,
2022-W23,FreshCo,306,0,0,0,,,,,
2022-W24,FreshCo,306,0,0,0,,,,,
2022-W25,FreshCo,306,0,0,0,,,,,
2022-W26,FreshCo,306,0,0,0,,,,,
2022-W27,FreshCo,306,1,1,0,,,,,
2022-W28,FreshCo,306,0,0,0,,,,,
2022-W29,FreshCo,306,0,0,0,,,,,
2022-W30,FreshCo,306,0,0,0,,,,,
2022-W31,FreshCo,306,0,0,0,,,,,
2022-W32,FreshCo,306,0,0,0,,,,,
2022-W33,FreshCo,306,0,0,0,,,,,
2022-W34,FreshCo,306,0,0,0,,,,,
2022-W35,FreshCo,306,0,0,0,,,,,
2022-W36,FreshCo,306,1,1,0,,,,,
2022-W37,FreshCo,306,0,0,0,,,,,
2022-W38,FreshCo,306,0,0,0,,,,,
2022-W39,FreshCo,306,0,0,0,,,,,
2022-W40,FreshCo,306,0,0,0,,,,,
2022-W41,FreshCo,306,0,0,0,,,,,
2022-W42,FreshCo,306,0,0,0,,,,,
2022-W43,FreshCo,306,0,0,0,,,,,
2022-W44,FreshCo,306,0,0,0,,,,,
2022-W45,FreshCo,306,1,1,0,,,,,
2022-W46,FreshCo,306,0,0,0,,,,,
2022-W47,FreshCo,306,0,0,0,,,,,
2022-W48,FreshCo,306,0,0,0,,,,,
2022-W49,FreshCo,306,0,0,0,,,,,
2022-W50,FreshCo,306,0,0,0,,,,,
2022-W51,FreshCo,306,0,0,0,,,,,
2022-W52,FreshCo,306,0,0,0,,,,,
2023-W01,FreshCo,306,0,0,0,,,,,
2023-W02,FreshCo,306,0,0,0,,,,,
2023-W03,FreshCo,306,0,0,0,,,,,
2023-W04,FreshCo,306,0,0,0,,,,,
2023-W05,FreshCo,306,0,0,0,,,,,
2023-W06,FreshCo,306,0,0,0,,,,,
2023-W07,FreshCo,306,0,0,0,,,,,
2023-W08,FreshCo,306,0,0,0,,,,,
2023-W09,FreshCo,306,1,1,0,,,,,
2023-W10,FreshCo,306,0,0,0,,,,,
2023-W11,FreshCo,306,0,0,0,,,,,
2023-W12,FreshCo,306,0,0,0,,,,,
2023-W13,FreshCo,306,0,0,0,,,,,
2023-W14,FreshCo,306,0,0,0,,,,,
2023-W15,FreshCo,306,0,0,0,,,,,
2023-W16,FreshCo,306,0,0,0,,,,,
2023-W17,FreshCo,306,0,0,0,,,,,
2023-W18,FreshCo,306,1,1,0,,,,,
2023-W19,FreshCo,306,0,0,0,,,,,
2023-W20,FreshCo,306,0,0,0,,,,,
2023-W21,FreshCo,306,0,0,0,,,,,
2023-W22,FreshCo,306,0,0,0,,,,,
2023-W23,FreshCo,306,0,0,0,,,,,
2023-W24,FreshCo,306,0,0,0,,,,,
2023-W25,FreshCo,306,0,0,0,,,,,
2023-W26,FreshCo,306,0,0,0,,,,,
2023-W27,FreshCo,306,1,0,1,,,,,
2023-W28,FreshCo,306,0,0,0,,,,,
2023-W29,FreshCo,306,0,0,0,,,,,
2023-W30,FreshCo,306,0,0,0,,,,,
2023-W31,FreshCo,306,0,0,0,,,,,
2023-W32,FreshCo,306,0,0,0,,,,,
2023-W33,FreshCo,306,0,0,0,,,,,
2023-W34,FreshCo,306,0,0,0,,,,,
2023-W35,FreshCo,306,0,0,0,,,,,
2023-W36,FreshCo,306,1,1,0,,,,,
2023-W37,FreshCo,306,0,0,0,,,,,
2023-W38,FreshCo,306,0,0,0,,,,,
2023-W39,FreshCo,306,0,0,0,,,,,
2023-W40,FreshCo,306,0,0,0,,,,,
2023-W41,FreshCo,306,0,0,0,,,,,
2023-W42,FreshCo,306,0,0,0,,,,,
2023-W43,FreshCo,306,0,0,0,,,,,
2023-W44,FreshCo,306,0,0,0,,,,,
2023-W45,FreshCo,306,1,1,0,,,,,
2023-W46,FreshCo,306,0,0,0,,,,,
2023-W47,FreshCo,306,0,0,0,,,,,
2023-W48,FreshCo,306,0,0,0,,,,,
2023-W49,FreshCo,306,0,0,0,,,,,
2023-W50,FreshCo,306,0,0,0,,,,,
2023-W51,FreshCo,306,0,0,0,,,,,
2023-W52,FreshCo,306,0,0,0,,,,,
2024-W01,FreshCo,306,0,0,0,,,,,
2024-W02,FreshCo,306,0,0,0,,,,,
2024-W03,FreshCo,306,0,0,0,,,,,
2024-W04,FreshCo,306,0,0,0,,,,,
2024-W05,FreshCo,306,0,0,0,,,,,
2024-W06,FreshCo,306,0,0,0,,,,,
2024-W07,FreshCo,306,0,0,0,,,,,
2024-W08,FreshCo,306,0,0,0,,,,,
2024-W09,FreshCo,306,1,0,1,,,,,
2024-W10,FreshCo,306,0,0,0,,,,,
2024-W11,FreshCo,306,0,0,0,,,,,
2024-W12,FreshCo,306,0,0,0,,,,,
2024-W13,FreshCo,306,0,0,0,,,,,
2024-W14,FreshCo,306,0,0,0,,,,,
2024-W15,FreshCo,306,0,0,0,,,,,
2024-W16,FreshCo,306,0,0,0,,,,,
2024-W17,FreshCo,306,0,0,0,,,,,
2024-W18,FreshCo,306,1,1,0,,,,,
2024-W19,FreshCo,306,0,0,0,,,,,
2024-W20,FreshCo,306,0,0,0,,,,,
2024-W21,FreshCo,306,0,0,0,,,,,
2024-W22,FreshCo,306,0,0,0,,,,,
2024-W23,FreshCo,306,0,0,0,,,,,
2024-W24,FreshCo,306,0,0,0,,,,,
2024-W25,FreshCo,306,0,0,0,,,,,
2024-W26,FreshCo,306,0,0,0,,,,,
2024-W27,FreshCo,306,1,1,0,,,,,
2024-W28,FreshCo,306,0,0,0,,,,,
2024-W29,FreshCo,306,0,0,0,,,,,
2024-W30,FreshCo,306,0,0,0,,,,,
2024-W31,FreshCo,306,0,0,0,,,,,
2024-W32,FreshCo,306,0,0,0,,,,,
2024-W33,FreshCo,306,0,0,0,,,,,
2024-W34,FreshCo,306,0,0,0,,,,,
2024-W35,FreshCo,306,0,0,0,,,,,
2024-W36,FreshCo,306,1,1,0,,,,,
2024-W37,FreshCo,306,0,0,0,,,,,
2024-W38,FreshCo,306,0,0,0,,,,,
2024-W39,FreshCo,306,0,0,0,,,,,
2024-W40,FreshCo,306,0,0,0,,,,,
2024-W41,FreshCo,306,0,0,0,,,,,
2024-W42,FreshCo,306,0,0,0,,,,,
2024-W43,FreshCo,306,0,0,0,,,,,
2024-W44,FreshCo,306,0,0,0,,,,,
2024-W45,FreshCo,306,1,1,0,,,,,
2024-W46,FreshCo,306,0,0,0,,,,,
2024-W47,FreshCo,306,0,0,0,,,,,
2024-W48,FreshCo,306,0,0,0,,,,,
2024-W49,FreshCo,306,0,0,0,,,,,
2024-W50,FreshCo,306,0,0,0,,,,,
2024-W51,FreshCo,306,0,0,0,,,,,
2024-W52,FreshCo,306,0,0,0,,,,,
2025-W01,FreshCo,306,0,0,0,,,,,
2025-W02,FreshCo,306,0,0,0,,,,,
2025-W03,FreshCo,306,0,0,0,,,,,
2025-W04,FreshCo,306,0,0,0,,,,,
2025-W05,FreshCo,306,0,0,0,,,,,
2025-W06,FreshCo,306,0,0,0,,,,,
2025-W07,FreshCo,306,0,0,0,,,,,
2025-W08,FreshCo,306,0,0,0,,,,,
2025-W09,FreshCo,306,1,1,0,,,,,
2025-W10,FreshCo,306,0,0,0,,,,,
2025-W11,FreshCo,306,0,0,0,,,,,
2025-W12,FreshCo,306,0,0,0,,,,,
2025-W13,FreshCo,306,0,0,0,,,,,
2025-W14,FreshCo,306,0,0,0,,,,,
2025-W15,FreshCo,306,0,0,0,,,,,
2025-W16,FreshCo,306,0,0,0,,,,,
2025-W17,FreshCo,306,0,0,0,,,,,
2025-W18,FreshCo,306,1,1,0,,,,,
2025-W19,FreshCo,306,0,0,0,,,,,
2025-W20,FreshCo,306,0,0,0,,,,,
2025-W21,FreshCo,306,0,0,0,,,,,
2025-W22,FreshCo,306,0,0,0,,,,,
2025-W23,FreshCo,306,0,0,0,,,,,
2025-W24,FreshCo,306,0,0,0,,,,,
2025-W25,FreshCo,306,0,0,0,,,,,
2025-W26,FreshCo,306,0,0,0,,,,,
2025-W27,FreshCo,306,1,1,0,,,,,
2025-W28,FreshCo,306,0,0,0,,,,,
2025-W29,FreshCo,306,0,0,0,,,,,
2025-W30,FreshCo,306,0,0,0,,,,,
2025-W31,FreshCo,306,0,0,0,,,,,
2025-W32,FreshCo,306,0,0,0,,,,,
2025-W33,FreshCo,306,0,0,0,,,,,
2025-W34,FreshCo,306,0,0,0,,,,,
2025-W35,FreshCo,306,0,0,0,,,,,
2025-W36,FreshCo,306,1,1,0,,,,,
2025-W37,FreshCo,306,0,0,0,,,,,
2025-W38,FreshCo,306,0,0,0,,,,,
2025-W39,FreshCo,306,0,0,0,,,,,
2025-W40,FreshCo,306,0,0,0,,,,,
2025-W41,FreshCo,306,0,0,0,,,,,
2025-W42,FreshCo,306,0,0,0,,,,,
2025-W43,FreshCo,306,0,0,0,,,,,
2025-W44,FreshCo,306,0,0,0,,,,,
2025-W45,FreshCo,306,1,0,1,,,,,
2025-W46,FreshCo,306,0,0,0,,,,,
2025-W47,FreshCo,306,0,0,0,,,,,
2025-W48,FreshCo,306,0,0,0,,,,,
2025-W49,FreshCo,306,0,0,0,,,,,
2025-W50,FreshCo,306,0,0,0,,,,,
2025-W51,FreshCo,306,0,0,0,,,,,
2025-W52,FreshCo,306,0,0,0,,,,,
2026-W01,FreshCo,306,0,0,0,,,,,
2026-W02,FreshCo,306,0,0,0,,,,,
2026-W03,FreshCo,306,0,0,0,,,,,
2026-W04,FreshCo,306,0,0,0,,,,,
2026-W05,FreshCo,306,0,0,0,,,,,
2026-W06,FreshCo,306,0,0,0,,,,,
2026-W07,FreshCo,306,0,0,0,,,,,
2026-W08,FreshCo,306,0,0,0,,,,,
2026-W09,FreshCo,306,1,0,1,,,,,
2026-W10,FreshCo,306,0,0,0,,,,,
2026-W11,FreshCo,306,0,0,0,,,,,
2026-W12,FreshCo,306,0,0,0,,,,,
2026-W13,FreshCo,306,0,0,0,,,,,
2026-W14,FreshCo,306,0,0,0,,,,,
2026-W15,FreshCo,306,0,0,0,,,,,
2026-W16,FreshCo,306,0,0,0,,,,,
2026-W17,FreshCo,306,0,0,0,,,,,
2026-W18,FreshCo,306,1,1,0,,,,,
2026-W19,FreshCo,306,0,0,0,,,,,
2026-W20,FreshCo,306,0,0,0,,,,,
2026-W21,FreshCo,306,0,0,0,,,,,
2026-W22,FreshCo,306,0,0,0,,,,,
2026-W23,FreshCo,306,0,0,0,,,,,
2021-W52,FreshCo,307,0,0,0,,,,,
2022-W01,FreshCo,307,0,0,0,,,,,
2022-W02,FreshCo,307,0,0,0,,,,,
2022-W03,FreshCo,307,0,0,0,,,,,
2022-W04,FreshCo,307,0,0,0,,,,,
2022-W05,FreshCo,307,0,0,0,,,,,
2022-W06,FreshCo,307,0,0,0,,,,,
2022-W07,FreshCo,307,0,0,0,,,,,
2022-W08,FreshCo,307,0,0,0,,,,,
2022-W09,FreshCo,307,1,1,0,,,,,
2022-W10,FreshCo,307,0,0,0,,,,,
2022-W11,FreshCo,307,0,0,0,,,,,
2022-W12,FreshCo,307,0,0,0,,,,,
2022-W13,FreshCo,307,0,0,0,,,,,
2022-W14,FreshCo,307,0,0,0,,,,,
2022-W15,FreshCo,307,0,0,0,,,,,
2022-W16,FreshCo,307,0,0,0,,,,,
2022-W17,FreshCo,307,0,0,0,,,,,
2022-W18,FreshCo,307,1,1,0,,,,,
2022-W19,FreshCo,307,0,0,0,,,,,
2022-W20,FreshCo,307,0,0,0,,,,,
2022-W21,FreshCo,307,0,0,0,,,,,
2022-W22,FreshCo,307,0,0,0,,,,,
2022-W23,FreshCo,307,0,0,0,,,,,
2022-W24,FreshCo,307,0,0,0,,,,,
2022-W25,FreshCo,307,0,0,0,,,,,
2022-W26,FreshCo,307,0,0,0,,,,,
2022-W27,FreshCo,307,1,1,0,,,,,
2022-W28,FreshCo,307,0,0,0,,,,,
2022-W29,FreshCo,307,0,0,0,,,,,
2022-W30,FreshCo,307,0,0,0,,,,,
2022-W31,FreshCo,307,0,0,0,,,,,
2022-W32,FreshCo,307,0,0,0,,,,,
2022-W33,FreshCo,307,0,0,0,,,,,
2022-W34,FreshCo,307,0,0,0,,,,,
2022-W35,FreshCo,307,0,0,0,,,,,
2022-W36,FreshCo,307,1,0,1,,,,,
2022-W37,FreshCo,307,0,0,0,,,,,
2022-W38,FreshCo,307,0,0,0,,,,,
2022-W39,FreshCo,307,0,0,0,,,,,
2022-W40,FreshCo,307,0,0,0,,,,,
2022-W41,FreshCo,307,0,0,0,,,,,
2022-W42,FreshCo,307,0,0,0,,,,,
2022-W43,FreshCo,307,0,0,0,,,,,
2022-W44,FreshCo,307,0,0,0,,,,,
2022-W45,FreshCo,307,1,1,0,,,,,
2022-W46,FreshCo,307,0,0,0,,,,,
2022-W47,FreshCo,307,0,0,0,,,,,
2022-W48,FreshCo,307,0,0,0,,,,,
2022-W49,FreshCo,307,0,0,0,,,,,
2022-W50,FreshCo,307,0,0,0,,,,,
2022-W51,FreshCo,307,0,0,0,,,,,
2022-W52,FreshCo,307,0,0,0,,,,,
2023-W01,FreshCo,307,0,0,0,,,,,
2023-W02,FreshCo,307,0,0,0,,,,,
2023-W03,FreshCo,307,0,0,0,,,,,
2023-W04,FreshCo,307,0,0,0,,,,,
2023-W05,FreshCo,307,0,0,0,,,,,
2023-W06,FreshCo,307,0,0,0,,,,,
2023-W07,FreshCo,307,0,0,0,,,,,
2023-W08,FreshCo,307,0,0,0,,,,,
2023-W09,FreshCo,307,1,1,0,,,,,
2023-W10,FreshCo,307,0,0,0,,,,,
2023-W11,FreshCo,307,0,0,0,,,,,
2023-W12,FreshCo,307,0,0,0,,,,,
2023-W13,FreshCo,307,0,0,0,,,,,
2023-W14,FreshCo,307,0,0,0,,,,,
2023-W15,FreshCo,307,0,0,0,,,,,
2023-W16,FreshCo,307,0,0,0,,,,,
2023-W17,FreshCo,307,0,0,0,,,,,
2023-W18,FreshCo,307,1,1,0,,,,,
2023-W19,FreshCo,307,0,0,0,,,,,
2023-W20,FreshCo,307,0,0,0,,,,,
2023-W21,FreshCo,307,0,0,0,,,,,
2023-W22,FreshCo,307,0,0,0,,,,,
2023-W23,FreshCo,307,0,0,0,,,,,
2023-W24,FreshCo,307,0,0,0,,,,,
2023-W25,FreshCo,307,0,0,0,,,,,
2023-W26,FreshCo,307,0,0,0,,,,,
2023-W27,FreshCo,307,1,1,0,,,,,
2023-W28,FreshCo,307,0,0,0,,,,,
2023-W29,FreshCo,307,0,0,0,,,,,
2023-W30,FreshCo,307,0,0,0,,,,,
2023-W31,FreshCo,307,0,0,0,,,,,
2023-W32,FreshCo,307,0,0,0,,,,,
2023-W33,FreshCo,307,0,0,0,,,,,
2023-W34,FreshCo,307,0,0,0,,,,,
2023-W35,FreshCo,307,0,0,0,,,,,
2023-W36,FreshCo,307,1,1,0,,,,,
2023-W37,FreshCo,307,0,0,0,,,,,
2023-W38,FreshCo,307,0,0,0,,,,,
2023-W39,FreshCo,307,0,0,0,,,,,
2023-W40,FreshCo,307,0,0,0,,,,,
2023-W41,FreshCo,307,0,0,0,,,,,
2023-W42,FreshCo,307,0,0,0,,,,,
2023-W43,FreshCo,307,0,0,0,,,,,
2023-W44,FreshCo,307,0,0,0,,,,,
2023-W45,FreshCo,307,1,1,0,,,,,
2023-W46,FreshCo,307,0,0,0,,,,,
2023-W47,FreshCo,307,0,0,0,,,,,
2023-W48,FreshCo,307,0,0,0,,,,,
2023-W49,FreshCo,307,0,0,0,,,,,
2023-W50,FreshCo,307,0,0,0,,,,,
2023-W51,FreshCo,307,0,0,0,,,,,
2023-W52,FreshCo,307,0,0,0,,,,,
2024-W01,FreshCo,307,0,0,0,,,,,
2024-W02,FreshCo,307,0,0,0,,,,,
2024-W03,FreshCo,307,0,0,0,,,,,
2024-W04,FreshCo,307,0,0,0,,,,,
2024-W05,FreshCo,307,0,0,0,,,,,
2024-W06,FreshCo,307,0,0,0,,,,,
2024-W07,FreshCo,307,0,0,0,,,,,
2024-W08,FreshCo,307,0,0,0,,,,,
2024-W09,FreshCo,307,1,0,1,,,,,
2024-W10,FreshCo,307,0,0,0,,,,,
2024-W11,FreshCo,307,0,0,0,,,,,
2024-W12,FreshCo,307,0,0,0,,,,,
2024-W13,FreshCo,307,0,0,0,,,,,
2024-W14,FreshCo,307,0,0,0,,,,,
2024-W15,FreshCo,307,0,0,0,,,,,
2024-W16,FreshCo,307,0,0,0,,,,,
2024-W17,FreshCo,307,0,0,0,,,,,
2024-W18,FreshCo,307,1,1,0,,,,,
2024-W19,FreshCo,307,0,0,0,,,,,
2024-W20,FreshCo,307,0,0,0,,,,,
2024-W21,FreshCo,307,0,0,0,,,,,
2024-W22,FreshCo,307,0,0,0,,,,,
2024-W23,FreshCo,307,0,0,0,,,,,
2024-W24,FreshCo,307,0,0,0,,,,,
2024-W25,FreshCo,307,0,0,0,,,,,
2024-W26,FreshCo,307,0,0,0,,,,,
2024-W27,FreshCo,307,1,1,0,,,,,
2024-W28,FreshCo,307,0,0,0,,,,,
2024-W29,FreshCo,307,0,0,0,,,,,
2024-W30,FreshCo,307,0,0,0,,,,,
2024-W31,FreshCo,307,0,0,0,,,,,
2024-W32,FreshCo,307,0,0,0,,,,,
2024-W33,FreshCo,307,0,0,0,,,,,
2024-W34,FreshCo,307,0,0,0,,,,,
2024-W35,FreshCo,307,0,0,0,,,,,
2024-W36,FreshCo,307,1,0,1,,,,,
2024-W37,FreshCo,307,0,0,0,,,,,
2024-W38,FreshCo,307,0,0,0,,,,,
2024-W39,FreshCo,307,0,0,0,,,,,
2024-W40,FreshCo,307,0,0,0,,,,,
2024-W41,FreshCo,307,0,0,0,,,,,
2024-W42,FreshCo,307,0,0,0,,,,,
2024-W43,FreshCo,307,0,0,0,,,,,
2024-W44,FreshCo,307,0,0,0,,,,,
2024-W45,FreshCo,307,1,1,0,,,,,
2024-W46,FreshCo,307,0,0,0,,,,,
2024-W47,FreshCo,307,0,0,0,,,,,
2024-W48,FreshCo,307,0,0,0,,,,,
2024-W49,FreshCo,307,0,0,0,,,,,
2024-W50,FreshCo,307,0,0,0,,,,,
2024-W51,FreshCo,307,0,0,0,,,,,
2024-W52,FreshCo,307,0,0,0,,,,,
2025-W01,FreshCo,307,0,0,0,,,,,
2025-W02,FreshCo,307,0,0,0,,,,,
2025-W03,FreshCo,307,0,0,0,,,,,
2025-W04,FreshCo,307,0,0,0,,,,,
2025-W05,FreshCo,307,0,0,0,,,,,
2025-W06,FreshCo,307,0,0,0,,,,,
2025-W07,FreshCo,307,0,0,0,,,,,
2025-W08,FreshCo,307,0,0,0,,,,,
2025-W09,FreshCo,307,1,1,0,,,,,
2025-W10,FreshCo,307,0,0,0,,,,,
2025-W11,FreshCo,307,0,0,0,,,,,
2025-W12,FreshCo,307,0,0,0,,,,,
2025-W13,FreshCo,307,0,0,0,,,,,
2025-W14,FreshCo,307,0,0,0,,,,,
2025-W15,FreshCo,307,0,0,0,,,,,
2025-W16,FreshCo,307,0,0,0,,,,,
2025-W17,FreshCo,307,0,0,0,,,,,
2025-W18,FreshCo,307,1,1,0,,,,,
2025-W19,FreshCo,307,0,0,0,,,,,
2025-W20,FreshCo,307,0,0,0,,,,,
2025-W21,FreshCo,307,0,0,0,,,,,
2025-W22,FreshCo,307,0,0,0,,,,,
2025-W23,FreshCo,307,0,0,0,,,,,
2025-W24,FreshCo,307,0,0,0,,,,,
2025-W25,FreshCo,307,0,0,0,,,,,
2025-W26,FreshCo,307,0,0,0,,,,,
2025-W27,FreshCo,307,1,1,0,,,,,
2025-W28,FreshCo,307,0,0,0,,,,,
2025-W29,FreshCo,307,0,0,0,,,,,
2025-W30,FreshCo,307,0,0,0,,,,,
2025-W31,FreshCo,307,0,0,0,,,,,
2025-W32,FreshCo,307,0,0,0,,,,,
2025-W33,FreshCo,307,0,0,0,,,,,
2025-W34,FreshCo,307,0,0,0,,,,,
2025-W35,FreshCo,307,0,0,0,,,,,
2025-W36,FreshCo,307,1,1,0,,,,,
2025-W37,FreshCo,307,0,0,0,,,,,
2025-W38,FreshCo,307,0,0,0,,,,,
2025-W39,FreshCo,307,0,0,0,,,,,
2025-W40,FreshCo,307,0,0,0,,,,,
2025-W41,FreshCo,307,0,0,0,,,,,
2025-W42,FreshCo,307,0,0,0,,,,,
2025-W43,FreshCo,307,0,0,0,,,,,
2025-W44,FreshCo,307,0,0,0,,,,,
2025-W45,FreshCo,307,1,0,1,,,,,
2025-W46,FreshCo,307,0,0,0,,,,,
2025-W47,FreshCo,307,0,0,0,,,,,
2025-W48,FreshCo,307,0,0,0,,,,,
2025-W49,FreshCo,307,0,0,0,,,,,
2025-W50,FreshCo,307,0,0,0,,,,,
2025-W51,FreshCo,307,0,0,0,,,,,
2025-W52,FreshCo,307,0,0,0,,,,,
2026-W01,FreshCo,307,0,0,0,,,,,
2026-W02,FreshCo,307,0,0,0,,,,,
2026-W03,FreshCo,307,0,0,0,,,,,
2026-W04,FreshCo,307,0,0,0,,,,,
2026-W05,FreshCo,307,0,0,0,,,,,
2026-W06,FreshCo,307,0,0,0,,,,,
2026-W07,FreshCo,307,0,0,0,,,,,
2026-W08,FreshCo,307,0,0,0,,,,,
2026-W09,FreshCo,307,1,1,0,,,,,
2026-W10,FreshCo,307,0,0,0,,,,,
2026-W11,FreshCo,307,0,0,0,,,,,
2026-W12,FreshCo,307,0,0,0,,,,,
2026-W13,FreshCo,307,0,0,0,,,,,
2026-W14,FreshCo,307,0,0,0,,,,,
2026-W15,FreshCo,307,0,0,0,,,,,
2026-W16,FreshCo,307,0,0,0,,,,,
2026-W17,FreshCo,307,0,0,0,,,,,
2026-W18,FreshCo,307,1,1,0,,,,,
2026-W19,FreshCo,307,0,0,0,,,,,
2026-W20,FreshCo,307,0,0,0,,,,,
2026-W21,FreshCo,307,0,0,0,,,,,
2026-W22,FreshCo,307,0,0,0,,,,,
2026-W23,FreshCo,307,0,0,0,,,,,
2021-W52,FreshCo,420,0,0,0,,,,,
2022-W01,FreshCo,420,0,0,0,,,,,
2022-W02,FreshCo,420,0,0,0,,,,,
2022-W03,FreshCo,420,0,0,0,,,,,
2022-W04,FreshCo,420,0,0,0,,,,,
2022-W05,FreshCo,420,0,0,0,,,,,
2022-W06,FreshCo,420,0,0,0,,,,,
2022-W07,FreshCo,420,0,0,0,,,,,
2022-W08,FreshCo,420,0,0,0,,,,,
2022-W09,FreshCo,420,1,1,0,,,,,
2022-W10,FreshCo,420,0,0,0,,,,,
2022-W11,FreshCo,420,0,0,0,,,,,
2022-W12,FreshCo,420,0,0,0,,,,,
2022-W13,FreshCo,420,0,0,0,,,,,
2022-W14,FreshCo,420,0,0,0,,,,,
2022-W15,FreshCo,420,0,0,0,,,,,
2022-W16,FreshCo,420,0,0,0,,,,,
2022-W17,FreshCo,420,0,0,0,,,,,
2022-W18,FreshCo,420,1,1,0,,,,,
2022-W19,FreshCo,420,0,0,0,,,,,
2022-W20,FreshCo,420,0,0,0,,,,,
2022-W21,FreshCo,420,0,0,0,,,,,
2022-W22,FreshCo,420,0,0,0,,,,,
2022-W23,FreshCo,420,0,0,0,,,,,
2022-W24,FreshCo,420,0,0,0,,,,,
2022-W25,FreshCo,420,0,0,0,,,,,
2022-W26,FreshCo,420,0,0,0,,,,,
2022-W27,FreshCo,420,1,1,0,,,,,
2022-W28,FreshCo,420,0,0,0,,,,,
2022-W29,FreshCo,420,0,0,0,,,,,
2022-W30,FreshCo,420,0,0,0,,,,,
2022-W31,FreshCo,420,0,0,0,,,,,
2022-W32,FreshCo,420,0,0,0,,,,,
2022-W33,FreshCo,420,0,0,0,,,,,
2022-W34,FreshCo,420,0,0,0,,,,,
2022-W35,FreshCo,420,0,0,0,,,,,
2022-W36,FreshCo,420,1,1,0,,,,,
2022-W37,FreshCo,420,0,0,0,,,,,
2022-W38,FreshCo,420,0,0,0,,,,,
2022-W39,FreshCo,420,0,0,0,,,,,
2022-W40,FreshCo,420,0,0,0,,,,,
2022-W41,FreshCo,420,0,0,0,,,,,
2022-W42,FreshCo,420,0,0,0,,,,,
2022-W43,FreshCo,420,0,0,0,,,,,
2022-W44,FreshCo,420,0,0,0,,,,,
2022-W45,FreshCo,420,1,1,0,,,,,
2022-W46,FreshCo,420,0,0,0,,,,,
2022-W47,FreshCo,420,0,0,0,,,,,
2022-W48,FreshCo,420,0,0,0,,,,,
2022-W49,FreshCo,420,0,0,0,,,,,
